text,label,agreement,predicted,error,correct,confidence,predicted_proba_true_class
"5. Az OTP Bank Nyrt. a hitelnyújtás feltételeként szabhatja, hogy az Ügyfél köteles beszámolni valamennyi, más hitelintézetnél ésvagy pénzforgalmi szolgáltatónál lévő bankszámlájáról, fizetési számlájáról, valamint esetleges egyéb üzleti érdekeltségeiről; illetve azt, hogy az Ügyfél tartozásának fennállása alatt rendszeresen az OTP Bank Nyrt. rendelkezésére bocsássa év végi, valamint évközi üzleti mérlegeit. A hitel nyújtása előtt és annak lejárati ideje alatt az OTP Bank Nyrt. jogosult és köteles tájékozódni a hitelfelvevő, illetve a kezes, egyéb biztosítékot nyújtó vagyoni viszonyairól, üzleti eredményeiről és várható fejlődéséről, a hitelkövetelést biztosító mellékkötelezettségek értékéről és érvényesíthetőségéről.",2,0.4666666666666667,4,2,False,0.2529106,0.20975167
"Az Alza.hu Kft. (cégjegyzékszám: 01-09-286873; adószám: 25745849-2-41; a továbbiakban: Alza) a jelen általános szerződési feltételeket (a továbbiakban: Fogyasztói ÁSZF) alkalmazza az ÁSZF 2. pontja szerint fogyasztónak minősülő vásárlókkal (a továbbiakban: Fogyasztó) kötött valamennyi szerződése, ügylete esetében. Ezen ÁSZF tartalmazza továbbá a www.alza.hu Webáruház felhasználási feltételeit. Az Alza és a Fogyasztó (a továbbiakban együtt: Felek) közötti szerződéses ügyletek közé tartoznak elsősorban a Fogyasztónak az Alza által a www.alza.hu internetes weboldalon üzemeltetett Webáruházban (a továbbiakban: Webáruház), az Alza applikáción keresztül vagy az Alza fizikai üzlethelyiségeiben történő megrendelései, vásárlásai.",4,1.0,4,0,True,0.25253665,0.25253665
"Jelen Fogyasztói ÁSZF csak a fogyasztónak minősülő vásárlókra vonatkozik. Fogyasztónak minősül a szakmája, önálló foglalkozása vagy üzleti tevékenysége körén kívül eljáró természetes személy. A jelen Fogyasztói ÁSZF IX. Hibás teljesítés fejezete tekintetében kivéve a IX.2.1 Jogszabályon alapuló, kötelező jótállás alcím rendelkezéseit Fogyasztó alatt a szakmája, önálló foglalkozása vagy üzleti tevékenysége körén kívül eljáró a kis- és középvállalkozásokról, fejlődésük támogatásáról szóló 2004. évi XXXIV. törvény szerinti mikro- kis- és középvállalkozásokat is érteni kell. Egyebekben a fogyasztónak nem minősülő vásárlókra külön általános szerződési feltételek (a továbbiakban: Vállalkozói ÁSZF) vonatkoznak, melyek itt érhetőek el.",5,1.0,4,1,False,0.25250167,0.10531879
"A jelen Fogyasztói ÁSZF tartalmának elfogadása nélkül nem lehetséges az Alzától vásárolni. Jelen Fogyasztói ÁSZF az Alza weboldalán megismerhető és pdf formátumban is letölthető. Az Alza a Fogyasztóval kötendő valamennyi magánjogi ügylet tekintetében kifejezetten kizárja a nem általa meghatározott, más általános szerződési feltételek alkalmazását.",4,1.0,4,0,True,0.25296924,0.25296924
"Az Alza Applikáció használatára (azon történő böngészés, megrendelés, vásárlás, reklamáció, egyéb ügyintézés stb.) is jelen Fogyasztói ÁSZF, különösen a Webáruházzal kapcsolatban megfogalmazott rendelkezések az irányadóak, kivéve, ha az Alza Applikációra ellenkező vagy kiegészítő rendelkezést rögzít a jelen Fogyasztói ÁSZF.",4,1.0,4,0,True,0.25268343,0.25268343
"A Fogyasztó a regisztráció során, illetve amennyiben regisztráció nélkül vásárol, a megrendelés során megadott adatok pontosságért és valódiságáért felelősséggel tartozik, az adatok helytelen vagy pontatlan megadása miatti késedelemért és az ebből eredő többletköltségekért (pl. szállítás) az Alza felelősséget nem vállal. A Fogyasztó felelősséggel tartozik jelszava titokban tartásáért, az Alza kizárja a felelősségét bármilyen azzal kapcsolatos kárért, hogy a Fogyasztó jelszavát harmadik személy az Alzán kívül álló okból megismerte. A Fogyasztó kizárólag saját nevében és saját adataival jogosult a Webáruház használatára. Valótlan, hamis vagy más személy adataival történő regisztráció tilos.",2,1.0,4,2,False,0.2530108,0.20970324
"A felhasználói fiók törlésével a Fogyasztó elveszíti a hozzáférést a Fiókban tárolt számlához, jóváíráshoz, egyéb dokumentumokhoz, valamint az elektronikus könyvtárához, beleértve az e-könyveket, hangoskönyveket és egyéb digitális tartalmakat.",3,1.0,4,1,False,0.25367504,0.231449
"A Fogyasztó a termékoldalon a Kosárba gombra kattintva helyezheti a terméket a virtuális kosarába. A termék Kosárba helyezése még nem jelenti a termék Fogyasztó általi lefoglalását, az ajánlat elküldését, így fizetési kötelezettséget sem keletkeztet a Fogyasztó oldaláról.",4,1.0,4,0,True,0.25352004,0.25352004
"A Webáruházban a szállítás várható időpontjáról nyújtott információk tájékoztató jellegűek, a közzétett információk az Alza becslésén alapulnak. Ezért előfordulhat, hogy a vásárlási folyamat során közölt szállítási idők az Alza által tanúsított legnagyobb gondosság ellenére is, előre nem látható külső körülmények (pl. vis maior helyzet, időjárás, forgalmi korlátozások stb.) miatt módosulnak. A várható szállítási határidő módosulásáról az Alza a Fogyasztót észszerű időben tájékoztatja.",3,1.0,4,1,False,0.25295183,0.23196152
"A Megrendelés Befejezése gombra kattintással, azaz a megrendelés véglegesítésével és leadásával a Fogyasztó a Kosárban elhelyezett termékek vagy szolgáltatások megvásárlását célzó kötelező érvényű ajánlatot tesz az Alza részére. A Fogyasztó ajánlatának Alzához történő megérkezése ajánlati kötöttséget eredményez a Fogyasztóra nézve. Az ajánlat Fogyasztó általi elküldése nem jelenti ugyanakkor az ajánlat Alza általi automatikus elfogadását, azaz a Felek közötti szerződés létrejöttét. Az Alza az ajánlat elfogadásáról, azaz a szerződés létrejöttéről, később külön e-mailben értesíti a Fogyasztót.",4,1.0,4,0,True,0.25285313,0.25285313
"Az Alza a megrendelésének (ajánlatának) megérkezését a Fogyasztó felé e-mail útján egy automatikusan generált rendszerüzenet formájában haladéktalanul visszaigazolja (Köszönjük a megrendelését megszólítású e-mail). Amennyiben ezen visszaigazolás a Fogyasztó megrendelésének elküldésétől számított, legkésőbb 48 órán belül nem érkezik meg hozzá, a Fogyasztó mentesül az ajánlati kötöttség alól. A Fogyasztó köteles ezen e-mailben foglalt adatok tartalmát leellenőrizni. Amennyiben a Fogyasztó a megrendelés adataiban bármilyen hibát észlel, köteles azt haladéktalanul jelezni az Ügyfélszolgálat felé. Az e-mailben szereplő gombok segítségével Fogyasztó a megrendelését módosíthatja vagy szükség esetén törölheti is, azaz az ajánlatát visszavonhatja.",4,1.0,4,0,True,0.25285995,0.25285995
"A Webáruházon keresztül történő vásárlás esetén az Alza és a Fogyasztó között a távollevők között kötött szerződés a Fogyasztó által küldött ajánlat (mely a rendelés leadásával valósul meg) Alza általi elfogadásával jön létre. A szerződés létrejöttéről (tehát az ajánlat Alza általi elfogadásáról) az Alza a Fogyasztónak külön e-mailt küld, melyben az Alza visszaigazolja a megrendelés teljesíthetőségét, egyúttal tájékoztatást nyújt a szállítási információkról. Ezen, a szerződés létrejöttét visszaigazoló e-mail tartalmazza a szerződés lényeges tartalmi elemeit is. Az Alza ebben az e-mailben küldi meg a Fogyasztók részére az ÁSZF-et és a számlát is.",2,1.0,4,2,False,0.2526706,0.20985755
"Amennyiben az Alza a Fogyasztó ajánlatát nem tudja elfogadni, azaz a megrendelést nem tudja teljesíteni, a Fogyasztót a megrendelés elutasításáról tájékoztatja, és intézkedik a Fogyasztó által előre kifizetett vételár és szállítási költség visszatérítéséről. Az Alza kizárja felelősségét azért, ha ezen felül a Fogyasztónak bármilyen kára keletkezne a Fogyasztó ajánlatának (azaz a megrendelésnek) az elutasítása következtében.",4,1.0,4,0,True,0.25287294,0.25287294
"Felek között létrejött szerződés nem minősül írásbeli szerződésnek, azt az Alza nem iktatja, így az utóbb nem is hozzáférhető. A megrendelés részleteit, illetve a megrendeléshez tartozó számlákat az Alza ugyanakkor saját elektronikus archívumában elmenti. A Fogyasztók korábbi megrendelésük részleteit az Alza fiókjukban, illetve az Alza által küldött visszaigazoló e-mailekben tekinthetik meg.",2,1.0,4,2,False,0.25318328,0.20962997
"Az Alza új termékeken kívül forgalmaz ún. felbontott, újszerű, illetve használt termékeket is, melyeket az új termékekhez képest alacsonyabb vételáron értékesít. A felbontott, újszerű, illetve használt termékekre az Alza az új termékekkel azonos 30 napos elállási jogot biztosít. Ezen termékekre vonatkozó szavatossági igények érvényesítésével kapcsolatos rendelkezéseket a 113. pont tartalmazza. A felbontott, újszerű, illetve használt termékekről bővebb információ itt található.",2,1.0,4,2,False,0.2530642,0.20968537
"Az Alza célja, hogy az általa forgalmazott termékeket és szolgáltatásokat a Fogyasztóknak, mint végfelhasználóknak értékesítse, ezért a Webáruházban, illetve bármely más értékesítési csatornán keresztül az Alzától vásárolt termékek Fogyasztó általi kereskedelmi célú továbbértékesítése nem megengedett. Az Alza fenntartja magának a jogot, hogy azon Fogyasztó szerződéses ajánlatát visszautasítsa, amely esetén megalapozott gyanú merül fel arra, hogy az ajánlattétel célja a kereskedelmi célú továbbértékesítés. Az ajánlattétel elutasításáról az Alza e-mail útján értesíti a Fogyasztót. Az Alza ezenkívül fenntartja magának a jogot, hogy azon Fogyasztó részére is megtagadja a további termékértékesítést és jelen ÁSZF 64. és 65. pontjában felsorolt szankciókat alkalmazza, akiről bebizonyosodik, hogy az Alzától vásárolt termékek kereskedelmi célú tovább-értékesítését végzi.",4,1.0,4,0,True,0.25281346,0.25281346
"Előrendelés esetén az előrendelt termék ára tájékoztató jellegű, amelytől a termék végleges ára eltérhet. Az Alza a Fogyasztót az előrendelt termék árának változásáról időszerűen tájékoztatja. Az előrendelt termék végleges vételára azt követően kerül meghatározásra, hogy az az Alza raktárába leszállításra került. Amennyiben Fogyasztó az előrendelés vételárát előre (előlegként) megfizette, és a termék ára változik: ha a végső ár alacsonyabb: úgy a különbözetet az Alza visszatéríti a Fogyasztó részére; ha a végső ár magasabb: erről az Alza e-mailben tájékoztatja a Fogyasztót, amint az előrendelt termék készleten lesz, és a Fogyasztó vagy visszalép a vásárlástól, vagy ha továbbra is meg kívánja vásárolni az előrendelt terméket, akkor köteles a különbözetet az Alza részére megfizetni az Alza teljesítését megelőzően.",4,1.0,4,0,True,0.2527507,0.2527507
"Amennyiben a Fogyasztó által megrendelt termék(ek) vagy szolgálatás(ok) ára(i) az Alza belső rendszerének hibájából tévesen jelenikjelennek meg a Webáruházban, az Alza azokat nem köteles hibás áron leszállítani. A szerződés létrejötte előtt az Alza a Fogyasztó ajánlatát hibás árfeltüntetés esetén elutasíthatja. Egyéb esetekben az Alza a hibás árfeltüntetés észlelését követően haladéktalanul tájékoztatja a Fogyasztót arról, hogy hibás árfeltüntetés történt, aki választása szerint vagy elállhat a vásárlástól (és az Alza visszatéríti a már kifizetett összeget), vagy összhangban a Fogyasztót a Polgári Törvénykönyvről szóló 2013. évi V. törvény (a továbbiakban: Ptk.) alapján őt terhelő jóhiszeműségi és együttműködési kötelezettséggel teljes vételáron köteles megvásárolni a terméket szolgáltatást (amennyiben a Fogyasztó a hibás árat már kifizette, úgy csak a hibás ár és a hiba nélküli ár különbözetét köteles az Alza részére megfizetni).",4,1.0,4,0,True,0.25275457,0.25275457
"A kárveszély a terméknek a Fogyasztó (vagy a Fogyasztó engedélyével más személy) részére való átadásával (birtokba adásával az Alza vagy a szállítmányozó partnere által) átszáll a Fogyasztóra. A kárveszély átszállásával a másra át nem hárítható kárt a termék tulajdonosa (a Fogyasztó) viseli. Ez azt jelenti, hogy az átadás után a megvásárolt termék sérüléséért, elvesztéséért az Alza már nem felel (ide nem értve azokat az eseteket, amikor hibás teljesítés történt).",3,1.0,4,1,False,0.25300884,0.23192099
"Amennyiben a Fogyasztó a termék átvételével késedelembe esik, azt a megjelölt határidőben nem veszi át, úgy az Alza erről a Fogyasztót értesíti, és az átvételre egy alkalommal póthatáridőt tűz. Amennyiben a póthatáridő alatt sem veszi át a Fogyasztó a terméket, akkor az Alza a szerződéstől jogosult elállni (a megrendelést az Alza jogosult törölni) és a terméket szolgáltatást ezt követően más vásárlónak értékesíteni. Ezen rendelkezések alkalmazandók fizetési késedelem esetén is, amennyiben a termék még nem került átvételre és kifizetésre. A Fogyasztó továbbá tudomásul veszi, hogy a termék átvételének póthatáridőben való elmulasztása esetén az Alza jogosult arra is, hogy az indokolatlan szállítási költséggel kapcsolatosan felmerült kárát a Fogyasztóval szemben érvényesítse (pl. az elálláskor visszatérítendő összegbe beszámíthatja).",4,1.0,4,0,True,0.2527051,0.2527051
"A kiszállított termék átvétele során a Fogyasztó a szállító partner jelenlétében köteles meggyőződni arról, hogy valamennyi termék hiánytalanul átadásra került és az sérülésmentes. A Fogyasztó a sérült vagy hiányos csomag átvételét visszautasíthatja. Amennyiben a Fogyasztó a sérült vagy hiányos csomagot átveszi, arról az átvétel időpontjában a Fogyasztó köteles a szállító partnerrel együtt jegyzőkönyvet felvenni. Az Alza felhívja a Fogyasztók figyelmét, hogy kizárólag a szállító partner által jegyzőkönyvben rögzített esetben tudja elfogadni, hogy a csomag a szállítás során sérült meg. Kérjük, jelezze a hiányt sérülést a szállító partnernek az átvételkor, azt vegyék jegyzőkönyvbe, majd arról tájékoztassa az Alza ügyfélszolgálatát is.",4,1.0,4,0,True,0.25299555,0.25299555
